,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return
24,2013-02-06,2016-02-08,2016-02-09,2017-02-09,0.137283608186544,0.19275695768369552,0.2596429295570235,0.1486915914593912,0.20578282404162745,0.32056825531429806,0.13625931247224762,0.19238820232080925,0.327244555649162
25,2013-02-07,2016-02-08,2016-02-09,2017-02-09,0.137283608186544,0.19275695768369552,0.2596429295570235,0.1486915914593912,0.20578282404162745,0.32056825531429806,0.14066255032182093,0.1987418332574722,0.33238635049072945
26,2013-02-08,2016-02-08,2016-02-09,2017-02-09,0.137283608186544,0.19275695768369552,0.2596429295570235,0.1486915914593912,0.20578282404162745,0.32056825531429806,0.13602725239241795,0.19256790055919687,0.32273443174253863
27,2013-02-11,2016-02-11,2016-02-12,2017-02-13,0.15055380117419442,0.2099027572859635,0.27784930585970274,0.1499422900531172,0.20503091266585546,0.316315447255505,0.1361478398695908,0.1907660978822379,0.3152699907488359
28,2013-02-12,2016-02-12,2016-02-16,2017-02-16,0.1486462581846207,0.20509218740399543,0.2731073943131206,0.14283732696797963,0.19235208493338457,0.2959447970410133,0.129677656903168,0.17888942309118264,0.2961606212906707
29,2013-02-13,2016-02-16,2016-02-17,2017-02-17,0.14056885537772223,0.19187492040557094,0.2534498462257256,0.13495183129568522,0.17927396070040594,0.2733027706693776,0.11986605113264094,0.1657530706910979,0.26271744775408
30,2013-02-14,2016-02-16,2016-02-17,2017-02-17,0.14056885537772223,0.19187492040557094,0.2534498462257256,0.13495183129568522,0.17927396070040594,0.2733027706693776,0.12692657021480008,0.17430501381813687,0.28202334351256836
31,2013-02-15,2016-02-16,2016-02-17,2017-02-17,0.14056885537772223,0.19187492040557094,0.2534498462257256,0.13495183129568522,0.17927396070040594,0.2733027706693776,0.12716197819825184,0.1727604370807753,0.28388179005609576
32,2013-02-19,2016-02-19,2016-02-22,2017-02-22,0.14023242345099904,0.18898363834005533,0.2499864273780115,0.13185823745517677,0.1743800217697156,0.2642557359473831,0.12292183312753353,0.16833668250897518,0.26902765227680475
33,2013-02-20,2016-02-22,2016-02-23,2017-02-23,0.14960709112193007,0.2014566368745582,0.266467856981119,0.136200433184398,0.17989441704928566,0.2728970984605169,0.12709224860906884,0.17563021680430985,0.27951367828704454
34,2013-02-21,2016-02-22,2016-02-23,2017-02-23,0.14960709112193007,0.2014566368745582,0.266467856981119,0.136200433184398,0.17989441704928566,0.2728970984605169,0.12438405784944642,0.16711251485784126,0.27816126613446407
35,2013-02-22,2016-02-22,2016-02-23,2017-02-23,0.14960709112193007,0.2014566368745582,0.266467856981119,0.136200433184398,0.17989441704928566,0.2728970984605169,0.12693459907800075,0.1716940799334184,0.2763266817815964
36,2013-02-25,2016-02-25,2016-02-26,2017-02-27,0.14395724145495103,0.19173457408127442,0.25225217188704013,0.13126076907575537,0.17274185773204478,0.25958942488380643,0.11880735075216878,0.1617014933873608,0.26172013194660104
37,2013-02-26,2016-02-26,2016-02-29,2017-02-28,0.1484522742568019,0.19723476881829852,0.260087805187237,0.1339985239007157,0.17575973642827677,0.2651791765419037,0.12219055396010356,0.16620692985438143,0.26753227885527897
