,Unnamed: 0,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,Scaled,k,KMeans_Sharpe,KMeans_Sortino,KMeans_Return
1011,1011,2017-01-06,2022-01-06,2022-01-07,2023-01-09,-0.0247042924696484,-0.0378652937091958,-0.074907186340503,-0.0259404752587264,-0.0426716204172495,-0.094525765271967,-0.024290895695598,-0.0397781705728643,-0.0919208730474478,True,30,-0.010880691971890224,-0.016372325397973193,-0.04459247196197321
1012,1012,2017-01-09,2022-01-10,2022-01-11,2023-01-11,-0.0205865215133094,-0.0315007177226284,-0.0628656787116493,-0.0219712923566581,-0.0362055045491653,-0.0807755086791353,-0.0198629413972428,-0.0325367858148589,-0.0770034633252651,True,30,-0.039584637952889495,-0.06533511799897919,-0.1783209619179635
1013,1013,2017-01-10,2022-01-10,2022-01-11,2023-01-11,-0.0205865215133094,-0.0315007177226284,-0.0628656787116493,-0.0219712923566581,-0.0362055045491653,-0.0807755086791353,-0.0179325219385616,-0.0295572936531181,-0.0686943993208266,True,30,-0.037486309626031056,-0.06084816256655429,-0.16421284079162463
1014,1014,2017-01-11,2022-01-11,2022-01-12,2023-01-12,-0.0188928868899545,-0.0289245739180707,-0.057876357783939,-0.0219186160921697,-0.0361189050125261,-0.0805903061785539,-0.0208429102978483,-0.0345198822335606,-0.0797596639979839,True,30,-0.01768887608825101,-0.02911343673649957,-0.07317377652104738
1015,1015,2017-01-12,2022-01-12,2022-01-13,2023-01-13,-0.0163057685009498,-0.0248958169566682,-0.0501476081295935,-0.0180839751765498,-0.0296665533853155,-0.0669305952283651,-0.0192492981803464,-0.0313872308675547,-0.0743657760629905,True,30,-0.02760117120071551,-0.04483662014080032,-0.11867281735441276
1016,1016,2017-01-13,2022-01-13,2022-01-14,2023-01-17,-0.0181476083527368,-0.0277639167760734,-0.0557186371169911,-0.0175901969756208,-0.0288077842786214,-0.0651589048144921,-0.0191668619590141,-0.0314343488495085,-0.0744213553038348,True,30,-0.02322208839998436,-0.0378180966768423,-0.10140034542040365
1017,1017,2017-01-17,2022-01-18,2022-01-19,2023-01-19,-0.0184419997411981,-0.0281607302771908,-0.0566419183226586,-0.0156138136475605,-0.0256172231634795,-0.0579274268711665,-0.0160346612836822,-0.0261347917533819,-0.0630225518691558,True,30,-0.008764236017636238,-0.013628522262744028,-0.0358697783666486
1018,1018,2017-01-18,2022-01-18,2022-01-19,2023-01-19,-0.0184419997411981,-0.0281607302771908,-0.0566419183226586,-0.0156138136475605,-0.0256172231634795,-0.0579274268711665,-0.0143104363073854,-0.0234493835796326,-0.0556004391846232,True,30,0.006658344810145729,0.009824008013739723,0.02598845522410542
1019,1019,2017-01-19,2022-01-19,2022-01-20,2023-01-20,-0.0124450888274389,-0.0189353359027878,-0.0385967814167437,-0.00819872779373,-0.0134178488740661,-0.0308916523159605,-0.0099048188787747,-0.0163836082381463,-0.0396782631159975,True,30,-0.01854180092971641,-0.030691610725727476,-0.09048473613415434
1020,1020,2017-01-20,2022-01-20,2022-01-21,2023-01-23,-0.0059299841036451,-0.0089802293380846,-0.0185555410522307,-0.0013976024741252,-0.002276937490416,-0.005328455427758,-0.0023526352623481,-0.0041180221677929,-0.0092199878043704,True,30,-0.004268315487475233,-0.007090912082583039,-0.021130362193335705
1021,1021,2017-01-23,2022-01-24,2022-01-25,2023-01-25,-0.0051548955768689,-0.0078023691792232,-0.0161494832873758,0.000969335264821,0.0015682050783239,0.0036980055204953,-0.0001485017324221,-0.0004492168091913,-0.0014613267821536,True,30,-0.011571050793486056,-0.01961382752568594,-0.05843583087618122
1022,1022,2017-01-24,2022-01-24,2022-01-25,2023-01-25,-0.0051548955768689,-0.0078023691792232,-0.0161494832873758,0.000969335264821,0.0015682050783239,0.0036980055204953,0.0004391055607934,0.0003597512221238,0.000899305609463,True,30,-0.001959515553777065,-0.003283790772353465,-0.009842081214119953
1023,1023,2017-01-25,2022-01-25,2022-01-26,2023-01-26,-0.0020322788152985,-0.0030709459789098,-0.0064001145074254,0.0056481558019228,0.0091079168167421,0.0217447153580392,0.0060174812610498,0.0091729612696205,0.0227134635797387,True,30,-0.01435733900869431,-0.023307851217989024,-0.06576967996258744
1024,1024,2017-01-26,2022-01-26,2022-01-27,2023-01-27,-0.0016973847020398,-0.0025684590904761,-0.0053483298190084,0.0070161141975845,0.0112624648888178,0.0270748190615571,0.0090061231093742,0.0139252898540347,0.0352336852680622,True,30,0.011826226889603553,0.017693190502478504,0.04948325319454201
1025,1025,2017-01-27,2022-01-27,2022-01-28,2023-01-30,-0.0093524680326841,-0.0141677789876824,-0.0290385973911439,-0.0016601034421487,-0.0026649414059819,-0.0062772758985894,-0.00113019826329,-0.0021275181126233,-0.0050330921979237,True,30,-0.005717578419593711,-0.009486494095692867,-0.02782349177189449
1026,1026,2017-01-30,2022-01-31,2022-02-01,2023-02-01,-0.0119988040221546,-0.0181583562360661,-0.0370644968782757,-0.0009004325290694,-0.001445513270227,-0.00340981503421,-0.0001005666900529,-0.0004976716445543,-0.0015768877993934,True,30,-0.005838165759565107,-0.009490142074314301,-0.02835362521046539
1027,1027,2017-01-31,2022-01-31,2022-02-01,2023-02-01,-0.0119988040221546,-0.0181583562360661,-0.0370644968782757,-0.0009004325290694,-0.001445513270227,-0.00340981503421,-0.0027284624149329,-0.004647303796563,-0.0110718648002518,True,30,-0.012724346759821148,-0.020274746634488694,-0.06245076418149138
1028,1028,2017-02-01,2022-02-01,2022-02-02,2023-02-02,-0.014374517330321,-0.0217336807117826,-0.0442160097216259,-0.0008551082678404,-0.0013727878986063,-0.0032385415647331,-0.0004003991015911,-0.0008960670465729,-0.0021876710155738,True,30,-0.004280133767546133,-0.006598857379674562,-0.02192335778966341
1029,1029,2017-02-02,2022-02-02,2022-02-03,2023-02-03,-0.0109417041751452,-0.0164903949494697,-0.0337541805006131,0.000409522691864,0.0006573115345286,0.0015528669681441,-0.0017320156226511,-0.0030848736294084,-0.0075588800102608,True,30,0.003863924373910465,0.006127682569548315,0.01836239194693626
1030,1030,2017-02-03,2022-02-03,2022-02-04,2023-02-06,-0.0110759860852929,-0.016700232446695,-0.0341615186865194,-0.000623368613476,-0.0010032692596008,-0.0023599604411689,0.0005012653929816,0.0003403482536894,0.0010810266613165,True,30,0.0009194888624911036,0.0014577046641068034,0.004130832311104496
1031,1031,2017-02-06,2022-02-07,2022-02-08,2023-02-08,-0.0139037320451232,-0.0210280729777927,-0.0426861480654453,-0.0028533232017384,-0.0046187560293056,-0.010765875731577,-0.0025535465363582,-0.0043648989508807,-0.0103943225333548,True,30,-0.013554296438050973,-0.02187465111489984,-0.06133777903655924
1032,1032,2017-02-07,2022-02-07,2022-02-08,2023-02-08,-0.0139037320451232,-0.0210280729777927,-0.0426861480654453,-0.0028533232017384,-0.0046187560293056,-0.010765875731577,0.0005556249495022,0.0006692674491329,0.001154723876383,True,30,0.003975739676382081,0.006496497839889077,0.02064197367415903
1033,1033,2017-02-08,2022-02-08,2022-02-09,2023-02-09,-0.0189894139242707,-0.0288158325605495,-0.0578219721397288,-0.0090645489682109,-0.0146550122918872,-0.0337058712435007,-0.006842096581817,-0.011445323729285,-0.0261882923510748,True,30,-0.010549344467819296,-0.017126510796890065,-0.050087180565896505
1034,1034,2017-02-09,2022-02-09,2022-02-10,2023-02-10,-0.0126936842175912,-0.0191698664660646,-0.0389403633202824,-0.0037315413293711,-0.0060048065575049,-0.0139706332994385,-0.0040428429177527,-0.0067543391769619,-0.0161365457857095,True,30,0.011698092127394017,0.018320780929374607,0.052952018755377625
1035,1035,2017-02-10,2022-02-10,2022-02-11,2023-02-13,-0.0045646038127453,-0.0068680185020713,-0.0141668511762641,0.0045545471213689,0.0073033740077406,0.0172932113399599,0.0025883698715802,0.0038435689978934,0.0102349520270404,True,30,0.011427818581252564,0.01783146662062393,0.04976074632834713
1036,1036,2017-02-13,2022-02-14,2022-02-15,2023-02-15,-0.007984563969341,-0.0119877097871161,-0.0246018177894446,0.0032563882482741,0.0051895920905126,0.0123026731077895,0.0023817758639115,0.0034864305281606,0.0089663280381159,True,30,-0.013718898923631985,-0.022403898090924402,-0.07095089696175665
1037,1037,2017-02-14,2022-02-14,2022-02-15,2023-02-15,-0.007984563969341,-0.0119877097871161,-0.0246018177894446,0.0032563882482741,0.0051895920905126,0.0123026731077895,0.0025555690226154,0.0037065369447932,0.0093725027614644,True,30,0.0027114763623060905,0.004261484158119272,0.012504076820240129
1038,1038,2017-02-15,2022-02-15,2022-02-16,2023-02-16,-0.0115366645437897,-0.0174127371801859,-0.0354213208220393,-0.0006573242904019,-0.0010528054684603,-0.0024676399403273,0.0017444045542497,0.0023099899602501,0.006080099494679,True,30,-0.007309889252208442,-0.011559656646999268,-0.034149712719038564
1039,1039,2017-02-16,2022-02-16,2022-02-17,2023-02-17,-0.0045751498884104,-0.0068789071474328,-0.0141448881359945,0.0046972287024219,0.0074910549289008,0.017737988264809,0.0039156493713609,0.0056700157287785,0.0145231424457168,True,30,-0.003915303922767772,-0.006206454863887196,-0.018275531536918233
1040,1040,2017-02-17,2022-02-17,2022-02-18,2023-02-21,-0.0090307453174169,-0.0135518867649118,-0.0278642224507036,0.0005049627094252,0.000806751379506,0.0018988200638907,0.0003439696205417,0.0001322198209906,0.0010207151330097,True,30,-0.003040435619918235,-0.00475093972854265,-0.014006087257347236
1041,1041,2017-02-21,2022-02-22,2022-02-23,2023-02-23,0.0002145976986559,0.0003189585810245,0.0006684956172271,0.0105290260988067,0.0166379874975353,0.0401408691186419,0.00958439557161,0.0145278176128014,0.0372942465156275,True,30,0.015408254819502969,0.023860574775222815,0.075666166957944
1042,1042,2017-02-22,2022-02-22,2022-02-23,2023-02-23,0.0002145976986559,0.0003189585810245,0.0006684956172271,0.0105290260988067,0.0166379874975353,0.0401408691186419,0.008811947441447,0.0137937754038598,0.0355347774711246,True,30,0.006804204161688958,0.01084198799964006,0.03244496791779909
1043,1043,2017-02-23,2022-02-23,2022-02-24,2023-02-24,-0.0039522829421683,-0.0059055635428823,-0.0122474221955721,0.0037453415907641,0.0059309492687765,0.0140749454207997,0.0043845863158494,0.00658205948405,0.0163953266699683,True,30,-0.005749199099692083,-0.00911669705644987,-0.026385019734114484
1044,1044,2017-02-24,2022-02-24,2022-02-25,2023-02-27,-0.011298472018601,-0.0167471461025827,-0.034342427606709,-0.0016130966551147,-0.0025417154148855,-0.0059718770337988,-0.0029867924143546,-0.0052302437265667,-0.010747012881408,True,30,-0.006476853958363019,-0.009787868659593194,-0.027092836221164672
1045,1045,2017-02-27,2022-02-28,2022-03-01,2023-03-01,-0.0062306210974281,-0.0092081642554188,-0.0190151776727584,0.0026409206130323,0.004130642864991,0.0098322775685572,0.0019566141634059,0.0025633549557717,0.0094209525336044,True,30,-0.0038613482889494743,-0.0058387411460200265,-0.016544748676519592
1046,1046,2017-02-28,2022-02-28,2022-03-01,2023-03-01,-0.0062306210974281,-0.0092081642554188,-0.0190151776727584,0.0026409206130323,0.004130642864991,0.0098322775685572,0.001604343334373,0.0020658389166846,0.0063260213199695,True,30,-0.022456748486480965,-0.034958297701949706,-0.09930134119380302
1047,1047,2017-03-01,2022-03-01,2022-03-02,2023-03-02,-0.0086385428833976,-0.0127314771732011,-0.026194920210332,-0.0001516852663476,-0.0002365710329376,-0.0005602089157417,-0.0014453267906341,-0.0024243527267554,-0.0053168100149554,True,30,-0.016062427044765792,-0.02394886722969839,-0.06657742669011281
1048,1048,2017-03-02,2022-03-02,2022-03-03,2023-03-03,-0.0039041539275295,-0.0057556962990081,-0.0119454199090485,0.0049728394348769,0.007744113504192,0.018563540782256,0.00258940187416,0.0034586068577226,0.0098741261689891,True,30,-0.018131942736090218,-0.027440798010267133,-0.08080931590805204
1049,1049,2017-03-03,2022-03-03,2022-03-04,2023-03-06,-0.0017775906748297,-0.0026116981491846,-0.0054547214541957,0.00633424767211,0.0098306598656425,0.0236946407106998,0.0047810946792079,0.0071037688706913,0.0190815747173589,True,30,-0.016125612156983132,-0.024254712152209926,-0.07250283126202728
1050,1050,2017-03-06,2022-03-07,2022-03-08,2023-03-08,0.0016533248047113,0.0024341842736866,0.0050795096359138,0.0146962857685054,0.0230030622908581,0.0553167886522021,0.011646767455495,0.0181899826770766,0.0473195727842925,True,30,0.007727075341557448,0.011879464713937237,0.03648298877874888
1051,1051,2017-03-07,2022-03-07,2022-03-08,2023-03-08,0.0016533248047113,0.0024341842736866,0.0050795096359138,0.0146962857685054,0.0230030622908581,0.0553167886522021,0.0093113690209846,0.0143317904237597,0.0372843923968925,True,30,0.007727075341557448,0.011879464713937237,0.03648298877874888
1052,1052,2017-03-08,2022-03-08,2022-03-09,2023-03-09,-0.0102872718483123,-0.0151382099867209,-0.0309854857486199,0.0025133135461145,0.0039265529977946,0.0092103308361345,0.0009615724231127,0.0010507697618533,0.0052101207229145,True,30,-0.030448310327985156,-0.0469074820077202,-0.13902991655725627
1053,1053,2017-03-09,2022-03-09,2022-03-10,2023-03-10,-0.0126833711624794,-0.0187327101973342,-0.0381149999258174,-0.0010250374129021,-0.0016042986583919,-0.0037433886389934,-0.0037514881430601,-0.0063037660771314,-0.0130840124006544,True,30,-0.031963467331100816,-0.049295520677944446,-0.14558115263074914
1054,1054,2017-03-10,2022-03-10,2022-03-11,2023-03-13,-0.0113467696102865,-0.016710341139238,-0.0341502016964532,0.0016798610503509,0.0026165746916596,0.0061564408385039,0.000710929383508,0.0010641196713619,0.004016627833449,True,30,-0.005468507190287122,-0.008622074400361765,-0.027436412680154863
1055,1055,2017-03-13,2022-03-14,2022-03-15,2023-03-15,-0.0167058513473125,-0.0246555244905707,-0.0497779815917621,-0.002355526824735,-0.003668942177224,-0.0085619529983978,-0.0064513875070416,-0.0105116498491324,-0.0226754935521862,True,30,-0.009345367004051511,-0.014462819607344982,-0.04297534757792087
1056,1056,2017-03-14,2022-03-14,2022-03-15,2023-03-15,-0.0167058513473125,-0.0246555244905707,-0.0497779815917621,-0.002355526824735,-0.003668942177224,-0.0085619529983978,-0.0056788898024981,-0.0089384351336012,-0.0192013672932326,True,30,-0.0020528001497609645,-0.003072406274749669,-0.009161505513286861
1057,1057,2017-03-15,2022-03-15,2022-03-16,2023-03-16,-0.0179556716200736,-0.0264634310057611,-0.0533289893733528,-0.0043933796343061,-0.0068250465737829,-0.0158684558917589,-0.0055056947686693,-0.0087751648196892,-0.0192049835958025,True,30,-0.007949171353718892,-0.012464324641412741,-0.03791665650310867
1058,1058,2017-03-16,2022-03-16,2022-03-17,2023-03-17,-0.0258854864824496,-0.0382846799868545,-0.0759490544716114,-0.0115442999771936,-0.018006220202219,-0.0411706370709074,-0.0144019858411642,-0.022707102291914,-0.0521249186056267,True,30,-0.005760543120872188,-0.008791787495023587,-0.02446195955136824
1059,1059,2017-03-17,2022-03-17,2022-03-18,2023-03-20,-0.0245418944842631,-0.0363378673865423,-0.0722300298676154,-0.0115047977415351,-0.0179451826506229,-0.0410339801094118,-0.0133299349700816,-0.0211648914938478,-0.0477068983171198,True,30,-0.00890359354575241,-0.014036482669765803,-0.0424746546907414
1060,1060,2017-03-20,2022-03-21,2022-03-22,2023-03-22,-0.0271214792535251,-0.0402307594013361,-0.0797918459920702,-0.0140352394233357,-0.0219500072399707,-0.0500095104281943,-0.0194070397004329,-0.0307499635934166,-0.0688235686833544,True,30,-0.007250761836615541,-0.01150136745506959,-0.034446394635628666
1061,1061,2017-03-21,2022-03-21,2022-03-22,2023-03-22,-0.0271214792535251,-0.0402307594013361,-0.0797918459920702,-0.0140352394233357,-0.0219500072399707,-0.0500095104281943,-0.0184777659398051,-0.0295576071350541,-0.0662987429490487,True,30,-0.006290061291385889,-0.009974178777775065,-0.03024928412929611
1062,1062,2017-03-22,2022-03-22,2022-03-23,2023-03-23,-0.0221687570955836,-0.0327034757326549,-0.0655805695824905,-0.0099118318997074,-0.015407584609994,-0.0354960070952845,-0.0139442393443645,-0.0222503645856113,-0.0500960192022595,True,30,-0.002042710472008732,-0.003199771539405989,-0.010080777942609831
1063,1063,2017-03-23,2022-03-23,2022-03-24,2023-03-24,-0.0241610578623404,-0.0355998660510857,-0.0711771430192095,-0.0116340175826962,-0.0180650708113149,-0.0414896577767573,-0.0150880439751468,-0.0239156736181624,-0.0546030046103644,True,30,-0.014866788181142081,-0.022566073313026087,-0.06512581574910506
1064,1064,2017-03-24,2022-03-24,2022-03-25,2023-03-27,-0.0236286717129885,-0.0348237476393407,-0.0696807779324211,-0.0108819826204131,-0.0169004872796419,-0.0388676736180889,-0.0139317362225119,-0.0220298319371559,-0.0494831788333623,True,30,-0.014875358776177319,-0.022330783888298306,-0.06297086874209334
1065,1065,2017-03-27,2022-03-28,2022-03-29,2023-03-29,-0.0247998462704584,-0.0365399965032559,-0.0730032816793397,-0.0135481449069388,-0.0210026271050933,-0.0480716426682949,-0.0146808886687784,-0.0231968866895711,-0.0527081471205546,True,30,-0.032186022607002686,-0.04995144227407928,-0.12726215231552646
1066,1066,2017-03-28,2022-03-28,2022-03-29,2023-03-29,-0.0247998462704584,-0.0365399965032559,-0.0730032816793397,-0.0135481449069388,-0.0210026271050933,-0.0480716426682949,-0.0163439568172579,-0.0256973250305722,-0.059054419068535,True,30,-0.01659377068206334,-0.02489123218484334,-0.06855772949663573
1067,1067,2017-03-29,2022-03-29,2022-03-30,2023-03-30,-0.0227763109116106,-0.0335523654356694,-0.0672681659796586,-0.0099765016019088,-0.0154070671160229,-0.0356166160635445,-0.0146006184471056,-0.0229492965127075,-0.0518401942342329,True,30,-0.0048953654647542226,-0.007329739454374101,-0.020749955214003895
1068,1068,2017-03-30,2022-03-30,2022-03-31,2023-03-31,-0.0135335815334087,-0.0198779471750105,-0.040492210896162,-0.0015087873711447,-0.0023228693031051,-0.0054719482715075,-0.0027471516647696,-0.0045372150134176,-0.0080090861643788,True,30,-0.001192171020919757,-0.0017781966696033432,-0.005072493578329329
1069,1069,2017-03-31,2022-03-31,2022-04-01,2023-04-03,-0.01163726469414,-0.0171113958570451,-0.0349563924381024,-0.0020372375800289,-0.0031361465897997,-0.0073806880922507,-0.007876416094957,-0.0124762227422261,-0.0286634764537228,True,30,-0.0015794454548897006,-0.002352288542780713,-0.006719626196277145
1070,1070,2017-04-03,2022-04-04,2022-04-05,2023-04-05,-0.0111292288203682,-0.0163461045984477,-0.033441728831135,-0.0037295586440275,-0.0057493602280314,-0.0134644493537171,-0.0059946015736413,-0.0096464891804822,-0.0204175252509031,True,30,-0.005181762580888385,-0.0077552851445125155,-0.021847018628822868
1071,1071,2017-04-04,2022-04-04,2022-04-05,2023-04-05,-0.0111292288203682,-0.0163461045984477,-0.033441728831135,-0.0037295586440275,-0.0057493602280314,-0.0134644493537171,-0.0075661668494538,-0.0120399326945271,-0.0272439297723247,True,30,-0.005181762580888385,-0.0077552851445125155,-0.021847018628822868
1072,1072,2017-04-05,2022-04-05,2022-04-06,2023-04-06,-0.0097369672773313,-0.0142645157612351,-0.0293137655335848,-0.0024372552517487,-0.0037436616036097,-0.0088168729265925,-0.0060219058437095,-0.0095653556847582,-0.0217230331528026,True,30,-0.016157415671197713,-0.024511009679881735,-0.07686022760253589
1073,1073,2017-04-06,2022-04-06,2022-04-07,2023-04-10,-0.0095735955658636,-0.0140257229049834,-0.0288301864798968,-0.0026930045279577,-0.0041360457358174,-0.0097364823627736,-0.0042036407214755,-0.0068678691788327,-0.0146845601268273,True,30,-0.008859834562665168,-0.013515144343038094,-0.03769268473715191
1074,1074,2017-04-07,2022-04-07,2022-04-08,2023-04-10,-0.0108967345943248,-0.0159925833392896,-0.0326775612871623,-0.0023422466949627,-0.0036062279277381,-0.0084568322951139,-0.0027366741011822,-0.0044160727866272,-0.007539549381757,True,30,-0.016040007157743872,-0.0239630308656722,-0.06798447813241205
1075,1075,2017-04-10,2022-04-11,2022-04-12,2023-04-12,-0.0055570363137468,-0.0080984666056579,-0.016769530930737,0.0031881068895415,0.0048740539746596,0.0116113406594493,0.0007832182647192,0.0009244482646707,0.0048142329282894,True,30,-0.01746862117402613,-0.026046496723634738,-0.08177152045194401
1076,1076,2017-04-11,2022-04-11,2022-04-12,2023-04-12,-0.0055570363137468,-0.0080984666056579,-0.016769530930737,0.0031881068895415,0.0048740539746596,0.0116113406594493,0.0008863627128647,0.0012234690507968,0.0057406705111154,True,30,-0.01966642916188361,-0.029119950100456236,-0.08815276319879677
1077,1077,2017-04-12,2022-04-12,2022-04-13,2023-04-13,-0.0051228458742526,-0.0074685611081343,-0.015475330097016,0.0024120370017856,0.0036854278719664,0.0087673344977774,-0.0038249482589344,-0.0063328605107789,-0.0130909569706136,True,30,-0.0024240585318286985,-0.0036360223278969882,-0.011154004595757203
1078,1078,2017-04-13,2022-04-13,2022-04-14,2023-04-14,-0.0054286696628076,-0.0079204053320324,-0.0163930783041924,0.0044365973405475,0.006750323992348,0.0161711891697153,0.0020944674034645,0.0030990442277979,0.010853035962282,True,30,-0.0004582394629951893,-0.0006847363526134213,-0.002112552104939642
1079,1079,2017-04-17,2022-04-18,2022-04-19,2023-04-19,-0.0096891534268527,-0.0140720422864734,-0.029050491610019,0.0022320748222478,0.0033717720037344,0.0080921502231389,-0.0035741737825547,-0.0055594838704292,-0.0116553757646615,True,30,-0.0162944853537784,-0.023589135909728283,-0.07543184584363394
1080,1080,2017-04-18,2022-04-18,2022-04-19,2023-04-19,-0.0096891534268527,-0.0140720422864734,-0.029050491610019,0.0022320748222478,0.0033717720037344,0.0080921502231389,-0.0036678663357508,-0.0059099151984566,-0.0118355240053445,True,30,-0.01445854069400848,-0.021531189502184637,-0.06315003597937771
1081,1081,2017-04-19,2022-04-19,2022-04-20,2023-04-20,-0.0131102194143115,-0.0190634383593954,-0.0390823984725527,-6.801024106244806e-05,-0.0001027737733082,-0.000245473605182,-0.0044457930140164,-0.0070473642218055,-0.0149055353083153,True,30,0.0015694982542524588,0.002345481180191446,0.007241269813092906
1082,1082,2017-04-20,2022-04-20,2022-04-21,2023-04-21,-0.0094464354992758,-0.013659888424273,-0.0282760187076447,0.0048653290220451,0.0073126462127775,0.0176707663711296,0.0002821048880229,0.0002865070437682,0.0056723122908538,True,30,0.008259101784035808,0.01107271824860032,0.031336287981905964
1083,1083,2017-04-21,2022-04-21,2022-04-22,2023-04-24,0.000629814664163,0.0009170952580955,0.0018928527939565,0.0138464636124885,0.0208707306594263,0.0506715827874206,0.0092732067759161,0.0140876132934034,0.0391454800818067,True,30,0.022072678948640168,0.030205662651372492,0.08378264009890864
1084,1084,2017-04-24,2022-04-25,2022-04-26,2023-04-26,0.0006216934099412,0.0009150861170026,0.0018559287834776,0.0104666002930291,0.0158895401101111,0.0380346010557759,0.0082342800162676,0.0125091524429272,0.0340832929351763,True,30,0.016889197985414182,0.023062799143107528,0.06404106936659026
1085,1085,2017-04-25,2022-04-25,2022-04-26,2023-04-26,0.0006216934099412,0.0009150861170026,0.0018559287834776,0.0104666002930291,0.0158895401101111,0.0380346010557759,0.0080210066722136,0.0120660824834503,0.0338592383325611,True,30,0.01684503361278457,0.022985066134483315,0.06387471820581242
1086,1086,2017-04-26,2022-04-26,2022-04-27,2023-04-27,0.0052192177785849,0.0077083273946074,0.0157417445075794,0.0142864528499943,0.0217396848867055,0.0523995031909439,0.0105562783233538,0.0158894006148432,0.0410517874266299,True,30,-0.010595672941611995,-0.015820191730300665,-0.04679375646285896
1087,1087,2017-04-27,2022-04-27,2022-04-28,2023-04-28,0.0017928768940507,0.0026378715305089,0.0053593418373951,0.0124844031209399,0.0189652735232782,0.0455623813006565,0.0097335874516171,0.0146643004145948,0.0376097418863759,True,30,0.01953327027808544,0.026204830932591343,0.08286674428903837
1088,1088,2017-04-28,2022-04-28,2022-04-29,2023-05-01,0.010877537442697,0.0161355556570522,0.032582751867234,0.0223044413242738,0.0341488843642849,0.0819338767849453,0.0168225948510584,0.0256192432014859,0.065700406715462,True,30,0.02729341660595171,0.03680162106661225,0.11629631941487863
1089,1089,2017-05-01,2022-05-02,2022-05-03,2023-05-03,0.0029032185364134,0.00435213808761,0.0086163493091002,0.0160911416446672,0.0248261844709462,0.0585217311215738,0.0101616700372903,0.0151809952911816,0.0400396328439866,True,30,0.004715370305788269,0.007149744403910688,0.020600165595314537
1090,1090,2017-05-02,2022-05-02,2022-05-03,2023-05-03,0.0029032185364134,0.00435213808761,0.0086163493091002,0.0160911416446672,0.0248261844709462,0.0585217311215738,0.0106854798392702,0.0163830534707482,0.0414923573454317,True,30,0.015047743046915281,0.022060259657942557,0.060154329568089096
1091,1091,2017-05-03,2022-05-03,2022-05-04,2023-05-04,-0.0094980875533216,-0.0141515296627823,-0.0274013888890481,0.0055350708216068,0.0085097660912157,0.0196087986025615,-0.0011350684154732,-0.0020026201312004,-0.0025883573906177,True,30,-0.016250170423167763,-0.023936307568042634,-0.074024950695544
1092,1092,2017-05-04,2022-05-04,2022-05-05,2023-05-05,0.0070131518168828,0.0106677161806519,0.0204985392093263,0.0183472418085049,0.0285314923382063,0.0657803438858986,0.0135795600690595,0.0205383153860682,0.0508643232379349,True,30,0.00880617734938337,0.012565808591724705,0.03361253855684821
1093,1093,2017-05-05,2022-05-05,2022-05-06,2023-05-08,0.0074761107282313,0.0113567367342312,0.0218642572361102,0.0210193011552049,0.0324870754827592,0.0756354489625206,0.0175565229816608,0.0269330396895998,0.0670661281364431,True,30,0.028429259481226054,0.03871667215994282,0.10500744003070527
1094,1094,2017-05-08,2022-05-09,2022-05-10,2023-05-10,0.0145156890107434,0.0219992518005076,0.0426168017476179,0.031048291789924,0.0487551622998691,0.1122012230083544,0.0260957697074192,0.0406615038434592,0.1020726881631104,True,30,0.026129907741819537,0.03826845779754039,0.10156500956570252
1095,1095,2017-05-09,2022-05-09,2022-05-10,2023-05-10,0.0145156890107434,0.0219992518005076,0.0426168017476179,0.031048291789924,0.0487551622998691,0.1122012230083544,0.0234917748378235,0.037336817573632,0.0905277188149547,True,30,0.026139851610348406,0.03824135696711513,0.09927408865429276
1096,1096,2017-05-10,2022-05-10,2022-05-11,2023-05-11,0.0157724921793448,0.0238789407946013,0.0463465877549778,0.0346548969120417,0.0542247668445269,0.1256846557773963,0.0278739118909396,0.0438678808275442,0.1092498640704887,True,30,0.030909001481382616,0.04506288566828806,0.1179628916923
1097,1097,2017-05-11,2022-05-11,2022-05-12,2023-05-12,0.0168196890272529,0.0253851074245205,0.0494896132036646,0.0327214409561072,0.0511726520275364,0.118208230934476,0.0282469453526412,0.0441363853117128,0.10633057078807,True,30,0.03101503269422817,0.045202944894998785,0.11838919586432477
1098,1098,2017-05-12,2022-05-12,2022-05-13,2023-05-15,0.0122792840617412,0.018473961842704,0.0357782888243576,0.026933888332008,0.0418639017647216,0.0957109114825504,0.0235526962941207,0.0363515014135507,0.0883124075116377,True,30,0.006102645893893031,0.009288928583323959,0.02681047632023371
1099,1099,2017-05-15,2022-05-16,2022-05-17,2023-05-17,0.0080913139546297,0.0122359251313658,0.0234631545263963,0.0227512901150163,0.0352928319068901,0.080057484380237,0.0154343558775787,0.0236961444461871,0.060709537530237,True,30,0.014557034995381052,0.022168544667961573,0.06390536846518549
1100,1100,2017-05-16,2022-05-16,2022-05-17,2023-05-17,0.0080913139546297,0.0122359251313658,0.0234631545263963,0.0227512901150163,0.0352928319068901,0.080057484380237,0.0181542722020863,0.0278185905675756,0.0685742289996033,True,30,0.006017024113940143,0.009564305066651159,0.024503519818778442
