Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,DJI_Volatility,SP500_Sharpe,SP500_Sortino,SP500_Return,SP500_Volatility,Random_Sharpe,Random_Sortino,Random_Return,Random_Volatility
2017-01-19,2022-01-19,2022-01-20,2023-01-20,-0.012445088827438975,-0.018935335902787835,-0.03859678141674375,0.012600812427409907,-0.008198727793730001,-0.01341784887406614,-0.03089165231596057,0.015248143290895987,-0.00928656192923494,-0.01533169136759899,-0.036863380158026315,0.015992375284012657
2017-01-20,2022-01-20,2022-01-21,2023-01-23,-0.005929984103645166,-0.008980229338084608,-0.01855554105223078,0.01258366534155559,-0.001397602474125268,-0.0022769374904160946,-0.005328455427758024,0.015230129339716403,9.453444935170388e-05,-0.00025344986862505556,-0.0005999334546351636,0.015837629119974314
2017-01-23,2022-01-24,2022-01-25,2023-01-25,-0.00515489557686892,-0.007802369179223261,-0.016149483287375862,0.012583332773000049,0.0009693352648210768,0.0015682050783239194,0.003698005520495303,0.015171133979176783,0.0026562194759802804,0.004144953336531131,0.010229149723983824,0.015700973999353263
2017-01-24,2022-01-24,2022-01-25,2023-01-25,-0.00515489557686892,-0.007802369179223261,-0.016149483287375862,0.012583332773000049,0.0009693352648210768,0.0015682050783239194,0.003698005520495303,0.015171133979176783,-0.00034936234421793745,-0.000916879608913377,-0.0017885815239760978,0.015772059179987707
2017-01-25,2022-01-25,2022-01-26,2023-01-26,-0.0020322788152985004,-0.0030709459789098298,-0.006400114507425433,0.012587057620702521,0.005648155801922832,0.00910791681674212,0.021744715358039242,0.01517377932393918,0.003515113376623861,0.005358022795707085,0.013248307113620907,0.015779965787944106
2017-01-26,2022-01-26,2022-01-27,2023-01-27,-0.0016973847020398901,-0.0025684590904761213,-0.005348329819008457,0.012587171446437628,0.0070161141975845845,0.011262464888817873,0.027074819061557166,0.01516984827310763,0.0072561045606014075,0.011324717883604216,0.028308572932344244,0.015673907296903804
2017-01-27,2022-01-27,2022-01-28,2023-01-30,-0.009352468032684138,-0.014167778987682423,-0.02903859739114393,0.01255333111887188,-0.001660103442148787,-0.002664941405981986,-0.006277275898589472,0.015112246103200205,-0.0013119809383897222,-0.002556850505950444,-0.005616965192401708,0.0157662796090664
2017-01-30,2022-01-31,2022-02-01,2023-02-01,-0.011998804022154618,-0.01815835623606611,-0.03706449687827576,0.012540706832239873,-0.0009004325290694017,-0.0014455132702270626,-0.0034098150342100056,0.015112886122620994,-0.0024938372665049245,-0.004467470166985071,-0.01057172252302353,0.015659298211085176
2017-01-31,2022-01-31,2022-02-01,2023-02-01,-0.011998804022154618,-0.01815835623606611,-0.03706449687827576,0.012540706832239873,-0.0009004325290694017,-0.0014455132702270626,-0.0034098150342100056,0.015112886122620994,0.0002442977554180873,2.416955536195422e-05,-0.00014173521818974317,0.01558586028370782
2017-02-01,2022-02-01,2022-02-02,2023-02-02,-0.014374517330321072,-0.021733680711782635,-0.044216009721625926,0.012534172615814297,-0.0008551082678404231,-0.001372787898606387,-0.003238541564733161,0.015113283862021933,-0.0009674772888608955,-0.0018014423812613236,-0.00435306959563626,0.015959458697678924
2017-02-02,2022-02-02,2022-02-03,2023-02-03,-0.010941704175145228,-0.01649039494946972,-0.03375418050061318,0.012502697658038998,0.0004095226918640602,0.0006573115345286831,0.0015528669681441306,0.015095433052180435,0.001455257042525583,0.001856385737127604,0.004450025420970918,0.015382285582878978
2017-02-03,2022-02-03,2022-02-04,2023-02-06,-0.011075986085292994,-0.016700232446695062,-0.03416151868651948,0.012502789861166277,-0.0006233686134760066,-0.0010032692596008011,-0.002359960441168954,0.015100767931757183,-5.088469657846609e-06,-0.0004660502799335291,-0.0006228728488331263,0.01581081718383505
2017-02-06,2022-02-07,2022-02-08,2023-02-08,-0.013903732045123254,-0.02102807297779271,-0.04268614806544537,0.012500294583450571,-0.002853323201738477,-0.004618756029305633,-0.01076587573157707,0.015113776944239305,-0.003993069008903507,-0.006635703796045718,-0.01611007867207469,0.016205183443400845
2017-02-07,2022-02-07,2022-02-08,2023-02-08,-0.013903732045123254,-0.02102807297779271,-0.04268614806544537,0.012500294583450571,-0.002853323201738477,-0.004618756029305633,-0.01076587573157707,0.015113776944239305,-0.003052758673390661,-0.00513687448177867,-0.013290289633233705,0.015990373017820577
2017-02-08,2022-02-08,2022-02-09,2023-02-09,-0.01898941392427072,-0.02881583256054951,-0.057821972139728804,0.012496170405325838,-0.00906454896821091,-0.014655012291887268,-0.03370587124350072,0.01506987649865222,-0.008498325420635075,-0.013883440902114172,-0.03330996079065042,0.015788040689654878
2017-02-09,2022-02-09,2022-02-10,2023-02-10,-0.012693684217591233,-0.019169866466064698,-0.038940363320282424,0.012466222436102754,-0.003731541329371116,-0.006004806557504929,-0.01397063329943851,0.015021233918087617,-0.004561878920461602,-0.0077905894475846635,-0.018281285480003285,0.015731889435577965
2017-02-10,2022-02-10,2022-02-11,2023-02-13,-0.004564603812745301,-0.0068680185020713515,-0.014166851176264145,0.012453491507211846,0.0045545471213689626,0.0073033740077406185,0.017293211339959973,0.014997826846615958,0.0022932989142033294,0.0033485131079809397,0.00846150124295096,0.01564498039570684
2017-02-13,2022-02-14,2022-02-15,2023-02-15,-0.007984563969341005,-0.011987709787116175,-0.02460181778944469,0.012429111172413104,0.0032563882482741753,0.0051895920905126606,0.012302673107789564,0.01496000321820044,0.002892838944705782,0.004294276712646433,0.010991669997340338,0.015597648560680832
2017-02-14,2022-02-14,2022-02-15,2023-02-15,-0.007984563969341005,-0.011987709787116175,-0.02460181778944469,0.012429111172413104,0.0032563882482741753,0.0051895920905126606,0.012302673107789564,0.01496000321820044,0.004773667706634328,0.007206482550114222,0.017812532732443088,0.01560092823877286
2017-02-15,2022-02-15,2022-02-16,2023-02-16,-0.011536664543789796,-0.01741273718018594,-0.03542132082203934,0.01245427357514465,-0.0006573242904019457,-0.001052805468460351,-0.0024676399403273093,0.01497492931806875,-0.0016572261804381292,-0.0029008209152693414,-0.006859242392117028,0.015585075716488553
2017-02-16,2022-02-16,2022-02-17,2023-02-17,-0.004575149888410488,-0.006878907147432838,-0.014144888135994571,0.012405385089530882,0.0046972287024219204,0.007491054928900846,0.017737988264809018,0.014913011369358768,0.0074152314061451275,0.011219124192300223,0.02758583214308354,0.01527998494142254
2017-02-17,2022-02-17,2022-02-18,2023-02-21,-0.009030745317416964,-0.01355188676491186,-0.02786422245070361,0.012467279554350327,0.000504962709425285,0.0008067513795060441,0.0018988200638907088,0.014967138774323624,-0.0004027047209429527,-0.0010533414940636788,-0.0024013582575505305,0.01560411753099457
2017-02-21,2022-02-22,2022-02-23,2023-02-23,0.000214597698655926,0.0003189585810245706,0.000668495617227191,0.012406653722651503,0.01052902609880677,0.016637987497535395,0.04014086911864195,0.01489192153495345,0.009875626500815905,0.015012163054420576,0.03793884222797531,0.015306190172239728
2017-02-22,2022-02-22,2022-02-23,2023-02-23,0.000214597698655926,0.0003189585810245706,0.000668495617227191,0.012406653722651503,0.01052902609880677,0.016637987497535395,0.04014086911864195,0.01489192153495345,0.010964177311592353,0.01687791059011595,0.04346831890351905,0.015470351237786126
2017-02-23,2022-02-23,2022-02-24,2023-02-24,-0.003952282942168379,-0.005905563542882306,-0.012247422195572172,0.012422131029489752,0.0037453415907641304,0.005930949268776538,0.01407494542079973,0.014867673089239548,0.0032285326139787594,0.004754743129303144,0.01277549652141666,0.015705878377961075
2017-02-24,2022-02-24,2022-02-25,2023-02-27,-0.011298472018601034,-0.016747146102582728,-0.034342427606709,0.012322643429067746,-0.0016130966551147216,-0.0025417154148855963,-0.005971877033798878,0.014793698366406522,-0.003958008579751814,-0.0066160841735814465,-0.014774290147349744,0.015484513821158579
2017-02-27,2022-02-28,2022-03-01,2023-03-01,-0.006230621097428176,-0.009208164255418835,-0.01901517767275841,0.012276017851470441,0.0026409206130323776,0.004130642864991032,0.009832277568557294,0.014760419689049759,0.00029889010029138637,5.4949392597241055e-06,0.0025732857920759676,0.015305096337787316
2017-02-28,2022-02-28,2022-03-01,2023-03-01,-0.006230621097428176,-0.009208164255418835,-0.01901517767275841,0.012276017851470441,0.0026409206130323776,0.004130642864991032,0.009832277568557294,0.014760419689049759,0.003647442999069572,0.00516967279367456,0.014733683807184126,0.015388687758476276
2017-03-01,2022-03-01,2022-03-02,2023-03-02,-0.008638542883397623,-0.012731477173201104,-0.02619492021033205,0.012242048540713982,-0.00015168526634761888,-0.00023657103293767639,-0.0005602089157417902,0.014718195679582583,-0.0021449684989308278,-0.003874341170475027,-0.00691178572735541,0.015249468582224243
2017-03-02,2022-03-02,2022-03-03,2023-03-03,-0.0039041539275295038,-0.00575569629900817,-0.011945419909048594,0.012263309416209204,0.0049728394348769415,0.007744113504192082,0.01856354078225607,0.014736097043780712,0.0006586418251943369,0.0006779908749731068,0.003176206386420587,0.015137143104426747
2017-03-03,2022-03-03,2022-03-04,2023-03-06,-0.0017775906748297638,-0.0026116981491846286,-0.0054547214541957375,0.012258978180542023,0.00633424767211001,0.009830659865642556,0.023694640710699832,0.01472943970832711,0.0037043184762176385,0.005547445180766089,0.015341329176382383,0.01545846840976161
2017-03-06,2022-03-07,2022-03-08,2023-03-08,0.0016533248047113642,0.002434184273686674,0.0050795096359138115,0.012209256321728262,0.014696285768505407,0.0230030622908581,0.05531678865220217,0.014595929977310783,0.010957304110077108,0.0167259709238807,0.043572507736298685,0.015073179352742718
2017-03-07,2022-03-07,2022-03-08,2023-03-08,0.0016533248047113642,0.002434184273686674,0.0050795096359138115,0.012209256321728262,0.014696285768505407,0.0230030622908581,0.05531678865220217,0.014595929977310783,0.008018547211578053,0.012404445042575733,0.031448262490165725,0.014965333098813337
2017-03-08,2022-03-08,2022-03-09,2023-03-09,-0.010287271848312315,-0.015138209986720944,-0.030985485748619927,0.012189932541243167,0.002513313546114521,0.003926552997794663,0.00921033083613459,0.014533240890952932,0.0022511925898466684,0.0032388730387971714,0.009635154714202857,0.015192893783876867
2017-03-09,2022-03-09,2022-03-10,2023-03-10,-0.012683371162479428,-0.018732710197334298,-0.03811499992581744,0.012206709173981924,-0.001025037412902141,-0.0016042986583919964,-0.003743388638993487,0.014576914843115392,-0.0023726739644391974,-0.0040087746367442455,-0.007892541636931672,0.015270453219113219
2017-03-10,2022-03-10,2022-03-11,2023-03-13,-0.01134676961028653,-0.01671034113923803,-0.03415020169645327,0.012200304510265499,0.001679861050350994,0.0026165746916596852,0.006156440838503984,0.014556239441976314,-0.001817899423619364,-0.002960689951339349,-0.004733325151934594,0.015318047930067979
2017-03-13,2022-03-14,2022-03-15,2023-03-15,-0.016705851347312582,-0.024655524490570718,-0.04977798159176212,0.012176857622815708,-0.002355526824735018,-0.003668942177224063,-0.008561952998397848,0.014543767895175504,-0.004462024578107445,-0.00738380594398599,-0.015766370929102835,0.015258966215166741
2017-03-14,2022-03-14,2022-03-15,2023-03-15,-0.016705851347312582,-0.024655524490570718,-0.04977798159176212,0.012176857622815708,-0.002355526824735018,-0.003668942177224063,-0.008561952998397848,0.014543767895175504,-0.003134563147632526,-0.00515606999064804,-0.01072896085836597,0.015087854185510674
2017-03-15,2022-03-15,2022-03-16,2023-03-16,-0.017955671620073672,-0.02646343100576117,-0.05332898937335281,0.012160014449812693,-0.0043933796343061625,-0.006825046573782938,-0.015868455891758927,0.014505443402882687,-0.006156378679472289,-0.009751307778670195,-0.022031747529985463,0.015086291089714498
2017-03-16,2022-03-16,2022-03-17,2023-03-17,-0.025885486482449618,-0.03828467998685458,-0.07594905447161149,0.012157141345213373,-0.011544299977193678,-0.018006220202219033,-0.04117063707090748,0.014509204956146772,-0.014179764055550478,-0.02249008706131449,-0.05032860451179268,0.015249634694911368
2017-03-17,2022-03-17,2022-03-18,2023-03-20,-0.02454189448426316,-0.03633786738654239,-0.07223002986761545,0.012170659918921235,-0.01150479774153511,-0.017945182650622966,-0.04103398010941189,0.014509670728168616,-0.011679244541399379,-0.018518580475326892,-0.041256595002341016,0.0151664914854605
2017-03-20,2022-03-21,2022-03-22,2023-03-22,-0.027121479253525118,-0.04023075940133614,-0.07979184599207022,0.01221527529006622,-0.01403523942333579,-0.021950007239970745,-0.05000951042819437,0.014563031875507585,-0.016987016676944133,-0.02700383349626723,-0.061348643308813795,0.015380026239966987
2017-03-21,2022-03-21,2022-03-22,2023-03-22,-0.027121479253525118,-0.04023075940133614,-0.07979184599207022,0.01221527529006622,-0.01403523942333579,-0.021950007239970745,-0.05000951042819437,0.014563031875507585,-0.017556619166049586,-0.027759808306295465,-0.06213301652852276,0.0151494997690679
2017-03-22,2022-03-22,2022-03-23,2023-03-23,-0.022168757095583656,-0.03270347573265491,-0.0655805695824905,0.012190062574568939,-0.009911831899707407,-0.015407584609994073,-0.03549600709528456,0.014527008879503584,-0.010318312910332224,-0.01639457323325474,-0.03625811072192991,0.015180103822493587
2017-03-23,2022-03-23,2022-03-24,2023-03-24,-0.024161057862340463,-0.035599866051085796,-0.07117714301920951,0.012175471438032765,-0.0116340175826962,-0.01806507081131491,-0.04148965777675739,0.014511273285429779,-0.014092394236779071,-0.02222090253337072,-0.049598387976747184,0.015044814852982655
2017-03-24,2022-03-24,2022-03-25,2023-03-27,-0.02362867171298852,-0.034823747639340735,-0.06968077793242114,0.012178381264489016,-0.010881982620413105,-0.01690048727964195,-0.03886767361808893,0.014513988251338253,-0.011154127031821448,-0.01733707515364581,-0.03913187472486604,0.014886087911256398
2017-03-27,2022-03-28,2022-03-29,2023-03-29,-0.024799846270458413,-0.0365399965032559,-0.07300328167933971,0.012178017515758676,-0.013548144906938828,-0.021002627105093312,-0.04807164266829498,0.014487363506423412,-0.012551489602352832,-0.019787406803364195,-0.044405191665727255,0.015245670207610014
2017-03-28,2022-03-28,2022-03-29,2023-03-29,-0.024799846270458413,-0.0365399965032559,-0.07300328167933971,0.012178017515758676,-0.013548144906938828,-0.021002627105093312,-0.04807164266829498,0.014487363506423412,-0.015911388766867606,-0.02494163780100279,-0.05709368384584275,0.015067485324184964
2017-03-29,2022-03-29,2022-03-30,2023-03-30,-0.022776310911610604,-0.033552365435669404,-0.06726816597965865,0.012181095112746424,-0.009976501601908851,-0.015407067116022974,-0.03561661606354455,0.014482782120302838,-0.01053452525207318,-0.01648556929363965,-0.03719274900668065,0.01522358796048237
2017-03-30,2022-03-30,2022-03-31,2023-03-31,-0.013533581533408785,-0.019877947175010565,-0.04049221089616203,0.012168298518079875,-0.0015087873711447936,-0.0023228693031051265,-0.005471948271507542,0.014488757976424578,-0.0031437254737227967,-0.0050934994691771455,-0.010572116017065536,0.01499388936355859
2017-03-31,2022-03-31,2022-04-01,2023-04-03,-0.011637264694140032,-0.01711139585704519,-0.03495639243810244,0.012181635289061766,-0.00203723758002897,-0.0031361465897997956,-0.007380688092250701,0.014487354887439005,-0.0013852666097286556,-0.0026671314403685677,-0.0030683255464925407,0.015146050178733932
2017-04-03,2022-04-04,2022-04-05,2023-04-05,-0.011129228820368268,-0.01634610459844774,-0.03344172883113509,0.012176289685259288,-0.003729558644027581,-0.005749360228031487,-0.013464449353717158,0.014480972868035088,-0.00673021743981288,-0.010726765635584036,-0.02311459921089594,0.014978587064127151
2017-04-04,2022-04-04,2022-04-05,2023-04-05,-0.011129228820368268,-0.01634610459844774,-0.03344172883113509,0.012176289685259288,-0.003729558644027581,-0.005749360228031487,-0.013464449353717158,0.014480972868035088,-0.006009074148771945,-0.00967753199748512,-0.021055988057997636,0.014983912155281793
2017-04-05,2022-04-05,2022-04-06,2023-04-06,-0.009736967277331376,-0.0142645157612351,-0.029313765533584862,0.012173591508039771,-0.0024372552517487995,-0.0037436616036097933,-0.008816872926592537,0.014476430036969684,-0.004274480131046997,-0.006875335930548609,-0.013387348360278361,0.015013512895321062
2017-04-06,2022-04-06,2022-04-07,2023-04-10,-0.009573595565863636,-0.014025722904983494,-0.028830186479896863,0.012174063976466448,-0.002693004527957749,-0.004136045735817413,-0.009736482362773658,0.014474852747194818,-0.004283494982944196,-0.0068865013757543735,-0.01449738727959574,0.01493181359637534
2017-04-07,2022-04-07,2022-04-08,2023-04-10,-0.010896734594324888,-0.015992583339289674,-0.03267756128716232,0.012195725797209936,-0.0023422466949627996,-0.0036062279277381737,-0.008456832295113932,0.014503671559977107,-0.006434837498116034,-0.010237500555566811,-0.021467221876933104,0.015282926846884726
2017-04-10,2022-04-11,2022-04-12,2023-04-12,-0.005557036313746883,-0.008098466605657988,-0.016769530930737048,0.012173202087946795,0.0031881068895415706,0.004874053974659635,0.01161134065944933,0.01448439060184096,-0.002483554260093945,-0.003979629234569185,-0.006374642081394598,0.015113817499167742
2017-04-11,2022-04-11,2022-04-12,2023-04-12,-0.005557036313746883,-0.008098466605657988,-0.016769530930737048,0.012173202087946795,0.0031881068895415706,0.004874053974659635,0.01161134065944933,0.01448439060184096,2.9461774958823016e-05,-3.2733598443426824e-07,0.0031435865623120536,0.015269795008369967
2017-04-12,2022-04-12,2022-04-13,2023-04-13,-0.005122845874252633,-0.007468561108134353,-0.015475330097016059,0.012177858395904774,0.0024120370017856967,0.0036854278719664246,0.008767334497777456,0.014475938112883452,-0.001870442166974089,-0.0031367013764459174,-0.0063529992773736135,0.01505830773540045
2017-04-13,2022-04-13,2022-04-14,2023-04-14,-0.005428669662807695,-0.007920405332032485,-0.016393078304192465,0.012178992340450117,0.00443659734054752,0.006750323992348081,0.016171189169715394,0.014463181586086225,0.00028111845131921964,0.00022115424540207617,0.0037591501088107136,0.01517175812633339
2017-04-17,2022-04-18,2022-04-19,2023-04-19,-0.009689153426852705,-0.014072042286473413,-0.029050491610019036,0.012122156359707906,0.0022320748222478285,0.003371772003734466,0.008092150223138963,0.014385672675657081,-0.0013533405399896309,-0.002165253984036523,-0.0022778036516588438,0.015407014679989443
2017-04-18,2022-04-18,2022-04-19,2023-04-19,-0.009689153426852705,-0.014072042286473413,-0.029050491610019036,0.012122156359707906,0.0022320748222478285,0.003371772003734466,0.008092150223138963,0.014385672675657081,-0.0019390159926514366,-0.003090234394033567,-0.004166119020904111,0.015079258109334788
2017-04-19,2022-04-19,2022-04-20,2023-04-20,-0.013110219414311541,-0.01906343835939546,-0.039082398472552765,0.012115063438802283,-6.801024106244806e-05,-0.00010277377330822032,-0.0002454736051820568,0.014381695014960278,-0.0031665690309464396,-0.004897921670962774,-0.00641644448270287,0.014974992283075545
2017-04-20,2022-04-20,2022-04-21,2023-04-21,-0.009446435499275855,-0.013659888424273016,-0.028276018707644717,0.01209734947463421,0.004865329022045179,0.0073126462127775195,0.017670766371129607,0.014343668733108009,0.0020819545260966532,0.0029800421374070363,0.011690432080307402,0.015062346199451309
2017-04-21,2022-04-21,2022-04-22,2023-04-24,0.0006298146641630528,0.000917095258095532,0.0018928527939565498,0.011962436537315177,0.013846463612488594,0.02087073065942637,0.050671582787420684,0.014222442124142184,0.0092061483718837,0.01393244056567584,0.03717665811780465,0.014746927415749187
2017-04-24,2022-04-25,2022-04-26,2023-04-26,0.0006216934099412475,0.000915086117002625,0.0018559287834776388,0.0118825219022543,0.010466600293029161,0.0158895401101111,0.03803460105577596,0.014209159004777474,0.007838031554944693,0.011528311849547928,0.03232048925576327,0.014829867738597654
2017-04-25,2022-04-25,2022-04-26,2023-04-26,0.0006216934099412475,0.000915086117002625,0.0018559287834776388,0.0118825219022543,0.010466600293029161,0.0158895401101111,0.03803460105577596,0.014209159004777474,0.0052392016049043,0.007869297249245654,0.021643122724623053,0.014763028288899298
2017-04-26,2022-04-26,2022-04-27,2023-04-27,0.005219217778584931,0.007708327394607487,0.015741744507579446,0.011922783394019506,0.014286452849994326,0.021739684886705517,0.05239950319094399,0.014242673492780356,0.010277159142422323,0.015874305218863575,0.042504823188416585,0.014998570422777484
2017-04-27,2022-04-27,2022-04-28,2023-04-28,0.0017928768940507877,0.0026378715305089956,0.005359341837395175,0.011877528773214999,0.012484403120939947,0.018965273523278293,0.04556238130065655,0.014218507548232695,0.006839053108952862,0.01032774118962164,0.02799131140332424,0.01490055969417147
2017-04-28,2022-04-28,2022-04-29,2023-05-01,0.010877537442697031,0.01613555565705227,0.03258275186723407,0.011743631536032308,0.022304441324273814,0.0341488843642849,0.08193387678494532,0.01406649377186378,0.01934588183274514,0.029113705966515954,0.07548761464118549,0.014725640182362968
2017-05-01,2022-05-02,2022-05-03,2023-05-03,0.0029032185364134895,0.004352138087610044,0.008616349309100256,0.011773497982703815,0.01609114164466723,0.024826184470946252,0.05852173112157386,0.014081475565918091,0.009250708804816425,0.01375831836611177,0.035129310225649205,0.01441750359305953
2017-05-02,2022-05-02,2022-05-03,2023-05-03,0.0029032185364134895,0.004352138087610044,0.008616349309100256,0.011773497982703815,0.01609114164466723,0.024826184470946252,0.05852173112157386,0.014081475565918091,0.010726435195626105,0.016039629448904552,0.04080370123954619,0.01446243354054676
2017-05-03,2022-05-03,2022-05-04,2023-05-04,-0.009498087553321669,-0.014151529662782391,-0.02740138888904817,0.01165418465920287,0.0055350708216068256,0.008509766091215702,0.019608798602561567,0.013977531233634407,0.0005396853157799245,0.0006253250158864349,0.0032549758108784323,0.014464525278466643
2017-05-04,2022-05-04,2022-05-05,2023-05-05,0.007013151816882841,0.010667716180651906,0.02049853920932633,0.01152715961554037,0.01834724180850497,0.02853149233820636,0.06578034388589861,0.013833890683658593,0.012283349014693476,0.01897617205434776,0.046163923048796116,0.014531286106003884
2017-05-05,2022-05-05,2022-05-06,2023-05-08,0.007476110728231394,0.011356736734231265,0.021864257236110254,0.011526042385260256,0.02101930115520492,0.03248707548275926,0.07563544896252061,0.013819891964323748,0.018708906049952262,0.02842468996781619,0.07020143890994426,0.014080358756901971
2017-05-08,2022-05-09,2022-05-10,2023-05-10,0.014515689010743462,0.02199925180050769,0.04261680174761797,0.011454485880729726,0.031048291789924003,0.04875516229986919,0.1122012230083544,0.013645512771536488,0.025841829887458773,0.04075318214990777,0.10056585641996894,0.014342023101658347
2017-05-09,2022-05-09,2022-05-10,2023-05-10,0.014515689010743462,0.02199925180050769,0.04261680174761797,0.011454485880729726,0.031048291789924003,0.04875516229986919,0.1122012230083544,0.013645512771536488,0.025231667648459088,0.039200024856738215,0.0964652620082345,0.014303238462918493
2017-05-10,2022-05-10,2022-05-11,2023-05-11,0.015772492179344854,0.023878940794601393,0.04634658775497783,0.011443761569933122,0.03465489691204172,0.05422476684452697,0.1256846557773963,0.013610746526203957,0.02832691209693592,0.04476178277301097,0.10941014318625258,0.014436835272681595
2017-05-11,2022-05-11,2022-05-12,2023-05-12,0.016819689027252994,0.025385107424520596,0.04948961320366463,0.011441713858747845,0.03272144095610725,0.051172652027536444,0.11820823093447608,0.01360361613524975,0.027717587534863003,0.043271938997565,0.10593892040232472,0.014256786304459318
2017-05-12,2022-05-12,2022-05-13,2023-05-15,0.012279284061741263,0.01847396184270403,0.03577828882435763,0.011405571069177096,0.02693388833200801,0.0418639017647216,0.09571091148255048,0.013520399104034696,0.02190530826440944,0.03409138632843314,0.08094529674392277,0.013973852266875437
2017-05-15,2022-05-16,2022-05-17,2023-05-17,0.008091313954629706,0.012235925131365878,0.023463154526396378,0.011419518365861527,0.02275129011501635,0.035292831906890164,0.08005748438023705,0.01348625697529451,0.015546427499267228,0.024010909222510177,0.059710960707823973,0.014216331755622926
2017-05-16,2022-05-16,2022-05-17,2023-05-17,0.008091313954629706,0.012235925131365878,0.023463154526396378,0.011419518365861527,0.02275129011501635,0.035292831906890164,0.08005748438023705,0.01348625697529451,0.02208340605069774,0.033905056657899287,0.08413235509531057,0.014217587222877052
2017-05-17,2022-05-17,2022-05-18,2023-05-18,0.022418925806335664,0.03506324602314046,0.06496777630051537,0.011185864511765068,0.038769002990932236,0.06241002924745397,0.13729601885330178,0.01322097118011719,0.036136007689883606,0.05844420040447943,0.13386676668104266,0.013721426719930178
2017-05-18,2022-05-18,2022-05-19,2023-05-19,0.023965078947881264,0.03737623545216172,0.0695449699633218,0.011177169032531346,0.03683710108403288,0.05935353291403189,0.13002621039406811,0.01322078107802466,0.030584473804215535,0.049359396161334876,0.1132454892098894,0.013798571893315925
2017-05-19,2022-05-19,2022-05-20,2023-05-22,0.02236138731663718,0.03498107232304581,0.06476502416923355,0.011180723781597256,0.03540859956518873,0.0570889789541181,0.12468696041748592,0.013221262020355772,0.03309135040321967,0.053441679672974036,0.12296624243314164,0.013825051897317111
2017-05-22,2022-05-23,2022-05-24,2023-05-24,0.009634526676893029,0.015126880290982829,0.027289082892607185,0.011133337694050458,0.025998766882035517,0.042111020865118254,0.0903517734440273,0.013255359302288989,0.0224065857411032,0.03622647671493337,0.08294716295423314,0.013785007905085276
2017-05-23,2022-05-23,2022-05-24,2023-05-24,0.009634526676893029,0.015126880290982829,0.027289082892607185,0.011133337694050458,0.025998766882035517,0.042111020865118254,0.0903517734440273,0.013255359302288989,0.020360598840722298,0.03285431149140696,0.07658861422112734,0.01390361160087769
2017-05-24,2022-05-24,2022-05-25,2023-05-25,0.00711166299642808,0.011158403300277743,0.020061192114624333,0.01112734607394577,0.023700069700535776,0.0383331039688122,0.0819231390160408,0.013236490376278246,0.01976222571275802,0.031607103282179486,0.07375175330657763,0.013957495457556215
2017-05-25,2022-05-25,2022-05-26,2023-05-26,0.004981941799577242,0.007797285893143946,0.01397639926318238,0.011099553736419455,0.019405662700731973,0.031228188705424344,0.06624796843252645,0.0131694246274752,0.013239250619851858,0.02146234330305904,0.04949504758108407,0.013784877383198797
2017-05-26,2022-05-26,2022-05-27,2023-05-30,-0.0018530256886601475,-0.002887135674286404,-0.005123893886493389,0.011044854214221213,0.010993030100390341,0.017562841181687005,0.03671800416482785,0.013068750835747675,0.010005866376733294,0.0158359633789814,0.03593951958176345,0.013697697825967978
2017-05-30,2022-05-31,2022-06-01,2023-06-01,0.002721339189636047,0.004218533478923213,0.007568283896537065,0.01103831400926236,0.017684697026226603,0.02809569399227852,0.059614909185701045,0.013045142794913742,0.014621223570130938,0.02338366949735395,0.05364652576490287,0.013755766569149081
2017-05-31,2022-05-31,2022-06-01,2023-06-01,0.002721339189636047,0.004218533478923213,0.007568283896537065,0.01103831400926236,0.017684697026226603,0.02809569399227852,0.059614909185701045,0.013045142794913742,0.015787857768607277,0.02521013592149628,0.058891867281067566,0.013925734713789875
2017-06-01,2022-06-01,2022-06-02,2023-06-02,0.005518166343215016,0.008591389370997295,0.015473896676989882,0.011086450809806938,0.016248668204157136,0.025753590054402843,0.054512363841732955,0.013014476541852388,0.012109501224712702,0.01905813809430435,0.044806743408889176,0.013837658528469774
2017-06-02,2022-06-02,2022-06-03,2023-06-05,0.007180597232375759,0.011166229627481282,0.020157027936354377,0.011072647879552365,0.019161530993051578,0.030250403513906312,0.0644759499410937,0.012991378942860643,0.015497983809928532,0.024711832511412183,0.0565251311285388,0.013762414331316624
2017-06-05,2022-06-06,2022-06-07,2023-06-07,0.0052248325436432845,0.00811748907437723,0.014613527764395966,0.011062539612516095,0.016877239383850585,0.02661959754384343,0.05652279529104795,0.012979392309003693,0.01222511265199942,0.01934152605931174,0.04617126741559898,0.01370652964899109
2017-06-06,2022-06-06,2022-06-07,2023-06-07,0.0052248325436432845,0.00811748907437723,0.014613527764395966,0.011062539612516095,0.016877239383850585,0.02661959754384343,0.05652279529104795,0.012979392309003693,0.008775522478856,0.014042085046188897,0.031805261374660145,0.013576205626966053
2017-06-07,2022-06-07,2022-06-08,2023-06-08,0.009965272554579213,0.015409846633488414,0.02803663774941574,0.011054647429454188,0.02230807427613244,0.035001822701124244,0.07521208773896361,0.012951188180270133,0.014782973057165272,0.023270919959744854,0.05428943910776237,0.013738912386677942
